frame,agents,grid_points_total,grid_points_tracked,background_pixels,median_dx_from_start,median_dy_from_start,median_speed_from_start,video_path
98,11,5594,722,743741,-0.20098876953125,-0.007781982421875,0.22267331182956696,generated_videos/surface_grid_5_hard.mp4
99,8,5646,725,751983,-0.1983642578125,-0.008209228515625,0.2191113531589508,generated_videos/surface_grid_5_hard.mp4
100,8,5691,725,749457,-0.199432373046875,-0.009063720703125,0.2190023958683014,generated_videos/surface_grid_5_hard.mp4
101,9,5736,724,747129,-0.19840717315673828,-0.00720977783203125,0.21873745322227478,generated_videos/surface_grid_5_hard.mp4
102,9,5785,725,745863,-0.1990966796875,-0.00628662109375,0.21905522048473358,generated_videos/surface_grid_5_hard.mp4
103,9,5833,725,747887,-0.199462890625,-0.007568359375,0.21806888282299042,generated_videos/surface_grid_5_hard.mp4
104,9,5885,728,747361,-0.1976318359375,-0.007986068725585938,0.21711012721061707,generated_videos/surface_grid_5_hard.mp4
105,10,5931,726,746273,-0.1996307373046875,-0.008026123046875,0.2198719084262848,generated_videos/surface_grid_5_hard.mp4
106,9,5975,727,747427,-0.19921875,-0.00836181640625,0.2215007096529007,generated_videos/surface_grid_5_hard.mp4
107,9,6019,726,747511,-0.200286865234375,-0.008630752563476562,0.22195297479629517,generated_videos/surface_grid_5_hard.mp4
108,9,6068,730,750115,-0.19940185546875,-0.00873565673828125,0.22221709787845612,generated_videos/surface_grid_5_hard.mp4
109,7,6113,730,751715,-0.1988372802734375,-0.0092315673828125,0.22413715720176697,generated_videos/surface_grid_5_hard.mp4
110,8,6163,732,752855,-0.19873046875,-0.0073699951171875,0.223445862531662,generated_videos/surface_grid_5_hard.mp4
111,8,6210,732,752367,-0.19879150390625,-0.0072021484375,0.2234329879283905,generated_videos/surface_grid_5_hard.mp4
112,6,6257,734,756483,-0.198944091796875,-0.0066070556640625,0.2238433063030243,generated_videos/surface_grid_5_hard.mp4
113,7,6301,734,756515,-0.20086669921875,-0.006927490234375,0.2244640588760376,generated_videos/surface_grid_5_hard.mp4
114,8,6348,730,753591,-0.2008209228515625,-0.00571441650390625,0.22387917339801788,generated_videos/surface_grid_5_hard.mp4
115,8,6398,733,753997,-0.2001953125,-0.005645751953125,0.2226332277059555,generated_videos/surface_grid_5_hard.mp4
116,7,6450,737,757215,-0.198211669921875,-0.004852294921875,0.21976570785045624,generated_videos/surface_grid_5_hard.mp4
117,7,6494,732,758121,-0.19537353515625,-0.0013580322265625,0.2176358997821808,generated_videos/surface_grid_5_hard.mp4
118,8,6543,733,758779,-0.19189453125,-0.000213623046875,0.21397127211093903,generated_videos/surface_grid_5_hard.mp4
119,7,6593,739,765519,-0.190643310546875,-9.1552734375e-05,0.21381354331970215,generated_videos/surface_grid_5_hard.mp4
120,7,6639,736,758923,-0.1902313232421875,-0.00177001953125,0.21376481652259827,generated_videos/surface_grid_5_hard.mp4
121,7,6687,740,765159,-0.1913909912109375,-0.0001373291015625,0.2126510739326477,generated_videos/surface_grid_5_hard.mp4
122,6,6739,745,765401,-0.19140625,0.0,0.21281009912490845,generated_videos/surface_grid_5_hard.mp4
123,8,6788,743,765159,-0.190826416015625,-6.103515625e-05,0.21394024789333344,generated_videos/surface_grid_5_hard.mp4
124,7,6838,747,763591,-0.191650390625,0.0,0.2148120254278183,generated_videos/surface_grid_5_hard.mp4
125,8,6886,747,760607,-0.19049072265625,0.0,0.21375930309295654,generated_videos/surface_grid_5_hard.mp4
126,5,6937,750,768735,-0.189544677734375,0.0,0.2127954363822937,generated_videos/surface_grid_5_hard.mp4
127,7,6982,750,766707,-0.190338134765625,0.0,0.21456117928028107,generated_videos/surface_grid_5_hard.mp4
128,8,7029,741,754887,-0.1894378662109375,0.0,0.21537275612354279,generated_videos/surface_grid_5_hard.mp4
129,9,7077,733,746161,-0.18524169921875,0.0,0.2096799910068512,generated_videos/surface_grid_5_hard.mp4
130,9,7131,736,753655,-0.18808746337890625,0.0,0.20861369371414185,generated_videos/surface_grid_5_hard.mp4
131,9,7177,738,752811,-0.1863412857055664,0.0,0.2094106674194336,generated_videos/surface_grid_5_hard.mp4
132,7,7227,742,756757,-0.184173583984375,0.0,0.20843647420406342,generated_videos/surface_grid_5_hard.mp4
133,7,7274,743,756125,-0.185333251953125,0.0,0.20812158286571503,generated_videos/surface_grid_5_hard.mp4
134,9,7323,744,754645,-0.185089111328125,0.0,0.20877793431282043,generated_videos/surface_grid_5_hard.mp4
135,9,7373,743,751233,-0.1845703125,0.0,0.20889562368392944,generated_videos/surface_grid_5_hard.mp4
136,10,7419,740,750163,-0.18389892578125,0.0,0.20872995257377625,generated_videos/surface_grid_5_hard.mp4
137,9,7466,739,751163,-0.1845703125,0.0,0.2103750854730606,generated_videos/surface_grid_5_hard.mp4
138,8,7517,739,754345,-0.18389892578125,0.0,0.20990486443042755,generated_videos/surface_grid_5_hard.mp4
139,11,7563,734,747401,-0.18448257446289062,0.0,0.20865699648857117,generated_videos/surface_grid_5_hard.mp4
140,9,7612,737,750833,-0.18355941772460938,0.0,0.20820337533950806,generated_videos/surface_grid_5_hard.mp4
141,9,7660,739,752077,-0.18487548828125,0.0,0.2083507627248764,generated_videos/surface_grid_5_hard.mp4
142,10,7704,732,747583,-0.18328857421875,0.0,0.20878292620182037,generated_videos/surface_grid_5_hard.mp4
143,12,7751,730,744721,-0.1826019287109375,0.0,0.20694246888160706,generated_videos/surface_grid_5_hard.mp4
144,11,7800,729,743067,-0.1811065673828125,0.0,0.20707537233829498,generated_videos/surface_grid_5_hard.mp4
145,12,7849,732,744975,-0.18463134765625,0.0,0.20851056277751923,generated_videos/surface_grid_5_hard.mp4
146,11,7898,727,743121,-0.18359375,0.0,0.2090744525194168,generated_videos/surface_grid_5_hard.mp4
147,15,7947,727,739857,-0.18359375,0.0,0.20815744996070862,generated_videos/surface_grid_5_hard.mp4
148,15,7992,724,738373,-0.18212890625,0.0,0.20950719714164734,generated_videos/surface_grid_5_hard.mp4
149,16,8039,719,736815,-0.18096923828125,0.0,0.20493750274181366,generated_videos/surface_grid_5_hard.mp4
150,19,8089,720,737601,-0.17952966690063477,0.0,0.2042359858751297,generated_videos/surface_grid_5_hard.mp4
151,13,8138,722,739399,-0.171539306640625,0.0,0.19478023052215576,generated_videos/surface_grid_5_hard.mp4
152,14,8188,723,739203,-0.164794921875,0.0,0.19101116061210632,generated_videos/surface_grid_5_hard.mp4
153,14,8236,720,736733,-0.17682647705078125,0.0,0.19934149086475372,generated_videos/surface_grid_5_hard.mp4
154,14,8282,719,735923,-0.179473876953125,0.0,0.20005778968334198,generated_videos/surface_grid_5_hard.mp4
155,12,8334,724,740529,-0.17734527587890625,0.0,0.19783303141593933,generated_videos/surface_grid_5_hard.mp4
156,14,8381,716,731115,-0.1764678955078125,0.0,0.1966933310031891,generated_videos/surface_grid_5_hard.mp4
157,17,8429,717,730775,-0.1778564453125,0.0,0.2010989487171173,generated_videos/surface_grid_5_hard.mp4
158,16,8478,719,733181,-0.1787261962890625,0.0,0.20157119631767273,generated_videos/surface_grid_5_hard.mp4
159,14,8531,721,739801,-0.17787551879882812,0.0,0.20030176639556885,generated_videos/surface_grid_5_hard.mp4
160,14,8579,719,737851,-0.1773681640625,0.0,0.20027558505535126,generated_videos/surface_grid_5_hard.mp4
161,15,8629,723,737791,-0.1776123046875,0.0,0.19977350533008575,generated_videos/surface_grid_5_hard.mp4
162,14,8677,719,736293,-0.177490234375,0.0,0.19892124831676483,generated_videos/surface_grid_5_hard.mp4
163,12,8731,725,739539,-0.177490234375,0.0,0.19730445742607117,generated_videos/surface_grid_5_hard.mp4
164,13,8778,712,729047,-0.1778717041015625,0.0,0.19805553555488586,generated_videos/surface_grid_5_hard.mp4
165,13,8828,713,729005,-0.1783447265625,0.0,0.19932138919830322,generated_videos/surface_grid_5_hard.mp4
166,17,8873,701,719667,-0.177947998046875,0.0,0.19881516695022583,generated_videos/surface_grid_5_hard.mp4
167,17,8918,701,718743,-0.177490234375,0.0,0.19807420670986176,generated_videos/surface_grid_5_hard.mp4
168,16,8965,696,718381,-0.1776123046875,0.0,0.19822919368743896,generated_videos/surface_grid_5_hard.mp4
169,11,9025,709,732497,-0.1771240234375,0.0,0.194194495677948,generated_videos/surface_grid_5_hard.mp4
170,13,9072,708,728879,-0.1778717041015625,0.0,0.19730710983276367,generated_videos/surface_grid_5_hard.mp4
171,13,9121,706,722213,-0.1785888671875,0.0,0.19752034544944763,generated_videos/surface_grid_5_hard.mp4
172,13,9176,711,727371,-0.1776123046875,0.0,0.19671881198883057,generated_videos/surface_grid_5_hard.mp4
173,12,9227,715,730515,-0.17669677734375,0.0,0.19780409336090088,generated_videos/surface_grid_5_hard.mp4
174,13,9279,714,727351,-0.177001953125,0.0,0.19892647862434387,generated_videos/surface_grid_5_hard.mp4
175,16,9333,713,724633,-0.1766357421875,0.0,0.1976986974477768,generated_videos/surface_grid_5_hard.mp4
