frame,agents,grid_points_total,grid_points_tracked,background_pixels,median_dx_from_start,median_dy_from_start,median_speed_from_start,video_path
83,5,14518,726,723990,0.0,0.5799579620361328,0.6463162899017334,generated_videos/surface_grid_4_youtube.mp4
84,5,14684,728,724082,0.0,0.5777206420898438,0.6461389660835266,generated_videos/surface_grid_4_youtube.mp4
85,4,14850,730,724750,0.0,0.5810394287109375,0.6480370759963989,generated_videos/surface_grid_4_youtube.mp4
86,4,15014,730,724866,0.0,0.5790824890136719,0.6447407603263855,generated_videos/surface_grid_4_youtube.mp4
87,5,15176,729,724130,0.0,0.5810546875,0.6469286680221558,generated_videos/surface_grid_4_youtube.mp4
88,4,15338,729,724096,0.0,0.580322265625,0.6494281888008118,generated_videos/surface_grid_4_youtube.mp4
89,5,15500,729,724080,0.0,0.5827274322509766,0.6471812725067139,generated_videos/surface_grid_4_youtube.mp4
90,5,15661,729,724126,0.0,0.5832290649414062,0.6497941613197327,generated_videos/surface_grid_4_youtube.mp4
91,5,15822,729,724116,0.0,0.585662841796875,0.646029531955719,generated_videos/surface_grid_4_youtube.mp4
92,5,15987,729,724148,0.0,0.5850830078125,0.64555823802948,generated_videos/surface_grid_4_youtube.mp4
93,5,16152,729,724150,0.0,0.585174560546875,0.646958589553833,generated_videos/surface_grid_4_youtube.mp4
94,5,16316,729,724152,0.0,0.5857391357421875,0.6431218385696411,generated_videos/surface_grid_4_youtube.mp4
95,5,16479,730,724208,0.0,0.5872116088867188,0.6561239957809448,generated_videos/surface_grid_4_youtube.mp4
96,5,16647,732,724256,0.0,0.58685302734375,0.654030442237854,generated_videos/surface_grid_4_youtube.mp4
97,5,16810,732,724266,0.0,0.5857620239257812,0.6539407968521118,generated_videos/surface_grid_4_youtube.mp4
98,5,16976,733,724236,0.0,0.5889739990234375,0.6628917455673218,generated_videos/surface_grid_4_youtube.mp4
99,5,17138,733,724272,0.0,0.5883026123046875,0.6542700529098511,generated_videos/surface_grid_4_youtube.mp4
100,5,17303,733,724266,0.0,0.589691162109375,0.6562232971191406,generated_videos/surface_grid_4_youtube.mp4
