frame,object_id,track_id,track_age,track_iou,track_centroid_distance,class_name,confidence,box_x1,box_y1,box_x2,box_y2,area,point_name,x,y,method,video_path
1,4,0,2,1.0,0.0,truck,0.603695809841156,652.0,45.0,724.0,101.0,3402,axis_right,709.0,45.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,4,0,2,1.0,0.0,truck,0.603695809841156,652.0,45.0,724.0,101.0,3402,contact_low,688.0,93.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,0,1,2,0.5826385483079941,5.796308955952117,person,0.8731573820114136,257.0,221.0,300.0,309.0,1962,centroid,273.18603515625,266.7160949707031,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,0,1,2,0.5826385483079941,5.796308955952117,person,0.8731573820114136,257.0,221.0,300.0,309.0,1962,axis_front,266.0,308.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,0,1,2,0.5826385483079941,5.796308955952117,person,0.8731573820114136,257.0,221.0,300.0,309.0,1962,axis_back,268.0,221.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,0,1,2,0.5826385483079941,5.796308955952117,person,0.8731573820114136,257.0,221.0,300.0,309.0,1962,axis_left,299.0,294.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,0,1,2,0.5826385483079941,5.796308955952117,person,0.8731573820114136,257.0,221.0,300.0,309.0,1962,axis_right,257.0,307.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,0,1,2,0.5826385483079941,5.796308955952117,person,0.8731573820114136,257.0,221.0,300.0,309.0,1962,contact_low,264.0,301.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,1,2,2,0.805176132278936,7.385175049022762,person,0.8509819507598877,635.0,243.0,683.0,324.0,1812,centroid,656.8775024414062,283.7003173828125,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,1,2,2,0.805176132278936,7.385175049022762,person,0.8509819507598877,635.0,243.0,683.0,324.0,1812,axis_front,646.0,323.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,1,2,2,0.805176132278936,7.385175049022762,person,0.8509819507598877,635.0,243.0,683.0,324.0,1812,axis_back,642.0,243.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,1,2,2,0.805176132278936,7.385175049022762,person,0.8509819507598877,635.0,243.0,683.0,324.0,1812,axis_left,682.0,312.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
1,1,2,2,0.805176132278936,7.385175049022762,person,0.8509819507598877,635.0,243.0,683.0,324.0,1812,axis_right,635.0,323.0,mask PCA skeleton + low contact point,generated_videos/control_points_3_traffic.mp4
